puuid,date,lane,individualPosition,win,match_id,championname
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-25 21:32:02,BOTTOM,UTILITY,True,EUW1_5575665793,Sett
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-25 20:04:41,BOTTOM,UTILITY,True,EUW1_5575418154,Leona
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-25 18:51:04,BOTTOM,UTILITY,True,EUW1_5575304069,Yuumi
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-25 18:26:21,NONE,JUNGLE,True,EUW1_5575257924,Poppy
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-25 12:11:48,BOTTOM,UTILITY,False,EUW1_5574707669,Karma
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-25 11:28:37,JUNGLE,JUNGLE,True,EUW1_5574722659,Poppy
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-25 10:52:05,BOTTOM,UTILITY,False,EUW1_5574619667,Twitch
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-25 10:09:55,BOTTOM,UTILITY,False,EUW1_5574607071,Leona
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-24 22:23:25,BOTTOM,UTILITY,False,EUW1_5573974233,Thresh
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-24 21:32:21,BOTTOM,UTILITY,True,EUW1_5573727763,Leona
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-24 20:46:40,JUNGLE,JUNGLE,True,EUW1_5573638065,Poppy
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-24 20:03:27,JUNGLE,UTILITY,True,EUW1_5573587819,Lulu
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-24 19:24:41,BOTTOM,UTILITY,True,EUW1_5573520849,Leona
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-24 18:04:20,JUNGLE,JUNGLE,False,EUW1_5573364036,Poppy
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-24 16:14:05,TOP,UTILITY,True,EUW1_5573145319,Leona
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-24 15:47:19,NONE,UTILITY,True,EUW1_5573141158,Leona
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-24 15:22:51,NONE,UTILITY,True,EUW1_5573037889,Leona
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-24 14:39:21,BOTTOM,UTILITY,True,EUW1_5573019029,Thresh
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-24 14:02:55,BOTTOM,UTILITY,True,EUW1_5573005406,Thresh
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-24 12:36:09,NONE,UTILITY,False,EUW1_5572837816,Yuumi
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-24 12:03:44,BOTTOM,UTILITY,True,EUW1_5572824944,Yuumi
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-23 19:37:39,MIDDLE,MIDDLE,False,EUW1_5572051948,TwistedFate
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-23 10:21:54,BOTTOM,UTILITY,True,EUW1_5570897267,Thresh
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-23 01:05:05,BOTTOM,UTILITY,False,EUW1_5570714881,Rell
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-23 00:18:53,BOTTOM,UTILITY,True,EUW1_5570720996,Nami
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-22 23:07:26,JUNGLE,JUNGLE,True,EUW1_5570651739,Poppy
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-22 21:43:16,BOTTOM,UTILITY,False,EUW1_5570379627,Taric
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-22 20:50:59,BOTTOM,UTILITY,False,EUW1_5570326510,Lulu
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-22 18:07:20,JUNGLE,JUNGLE,False,EUW1_5569960364,Poppy
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-22 16:18:42,BOTTOM,UTILITY,True,EUW1_5569841730,Maokai
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-22 15:34:50,BOTTOM,UTILITY,True,EUW1_5569725848,Maokai
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-22 14:53:24,JUNGLE,JUNGLE,True,EUW1_5569691193,Poppy
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-22 13:53:40,BOTTOM,UTILITY,True,EUW1_5569574593,Swain
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-22 13:15:59,BOTTOM,UTILITY,False,EUW1_5569580522,Trundle
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-21 20:55:31,BOTTOM,UTILITY,False,EUW1_5568470119,Gragas
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-21 20:19:46,BOTTOM,UTILITY,False,EUW1_5568481962,Gragas
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-21 19:44:13,BOTTOM,UTILITY,True,EUW1_5568344238,Thresh
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-21 12:02:52,BOTTOM,UTILITY,False,EUW1_5567478794,Trundle
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-21 02:07:04,BOTTOM,UTILITY,False,EUW1_5567157463,Lulu
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-21 01:32:26,BOTTOM,UTILITY,True,EUW1_5567154994,Lulu
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-21 00:57:37,JUNGLE,JUNGLE,False,EUW1_5567151879,Poppy
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-21 00:25:23,JUNGLE,JUNGLE,True,EUW1_5567077516,Poppy
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-20 23:53:04,BOTTOM,UTILITY,True,EUW1_5567083312,Alistar
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-20 23:06:48,BOTTOM,UTILITY,True,EUW1_5566917427,Alistar
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-20 22:32:55,NONE,UTILITY,True,EUW1_5566870450,Galio
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-20 22:07:58,NONE,UTILITY,False,EUW1_5566875649,Alistar
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-20 21:29:30,BOTTOM,UTILITY,True,EUW1_5566778447,Yuumi
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-20 20:47:03,BOTTOM,UTILITY,True,EUW1_5566680235,Rakan
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-20 20:11:59,BOTTOM,UTILITY,True,EUW1_5566654540,Alistar
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-20 18:44:38,BOTTOM,UTILITY,True,EUW1_5566389478,Alistar
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-20 17:20:19,BOTTOM,UTILITY,True,EUW1_5566064886,Alistar
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-20 16:42:25,BOTTOM,UTILITY,False,EUW1_5565859660,Nautilus
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-20 16:03:27,BOTTOM,MIDDLE,False,EUW1_5565912418,Ryze
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-20 15:20:30,BOTTOM,UTILITY,False,EUW1_5565795776,Thresh
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-19 14:44:14,BOTTOM,UTILITY,False,EUW1_5563990453,Nami
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-19 14:09:11,BOTTOM,UTILITY,False,EUW1_5563916729,Rakan
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-19 13:35:03,BOTTOM,UTILITY,False,EUW1_5563991924,Rakan
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-19 12:56:12,BOTTOM,UTILITY,True,EUW1_5563677762,Lux
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-18 15:32:40,BOTTOM,UTILITY,False,EUW1_5562329602,Lux
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-18 15:11:37,NONE,UTILITY,True,EUW1_5562297051,Rakan
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-17 19:17:04,BOTTOM,UTILITY,False,EUW1_5560899380,Galio
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-17 18:45:56,BOTTOM,UTILITY,True,EUW1_5560853601,Galio
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-17 17:56:28,BOTTOM,BOTTOM,True,EUW1_5560784591,Veigar
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-17 16:16:49,BOTTOM,UTILITY,True,EUW1_5560578179,Rakan
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-17 15:36:48,BOTTOM,BOTTOM,False,EUW1_5560602257,Jhin
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-17 10:13:27,BOTTOM,UTILITY,True,EUW1_5559989318,Thresh
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-16 18:57:02,NONE,UTILITY,False,EUW1_5558709573,Soraka
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-16 14:10:54,BOTTOM,UTILITY,True,EUW1_5558361243,Rell
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-15 20:59:15,BOTTOM,UTILITY,False,EUW1_5557578110,Pyke
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-15 20:15:15,BOTTOM,UTILITY,True,EUW1_5557478311,Thresh
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-15 19:13:55,MIDDLE,UTILITY,False,EUW1_5557326984,Soraka
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-15 18:14:16,BOTTOM,UTILITY,False,EUW1_5557291331,Thresh
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-15 16:13:52,BOTTOM,UTILITY,True,EUW1_5557063569,Poppy
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-15 15:32:42,BOTTOM,UTILITY,False,EUW1_5556995112,Thresh
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-15 14:39:21,BOTTOM,UTILITY,True,EUW1_5556941514,Thresh
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-15 14:00:14,BOTTOM,UTILITY,True,EUW1_5556808853,Lux
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-15 13:25:04,BOTTOM,UTILITY,True,EUW1_5556800412,Braum
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-15 12:52:00,NONE,UTILITY,True,EUW1_5556797178,Leona
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-15 12:09:20,BOTTOM,BOTTOM,True,EUW1_5556736601,Jhin
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-14 19:22:42,NONE,UTILITY,False,EUW1_5555624609,Leona
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-14 18:24:46,MIDDLE,MIDDLE,False,EUW1_5555455486,Malphite
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-14 17:44:05,BOTTOM,BOTTOM,False,EUW1_5555406867,Tristana
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-11-14 17:05:24,BOTTOM,UTILITY,True,EUW1_5555350720,Gragas
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-20 17:38:15,BOTTOM,UTILITY,True,EUW1_5619586115,Nami
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-20 12:16:21,BOTTOM,BOTTOM,False,EUW1_5619171678,Jinx
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-18 17:32:20,BOTTOM,UTILITY,True,EUW1_5616039352,Thresh
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-18 16:46:05,BOTTOM,UTILITY,False,EUW1_5616012382,Xerath
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-18 16:10:27,BOTTOM,UTILITY,False,EUW1_5615876892,Karma
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-18 15:33:20,BOTTOM,UTILITY,True,EUW1_5615910713,Karma
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-18 14:03:57,BOTTOM,UTILITY,True,EUW1_5615327578,Karma
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-18 13:28:32,BOTTOM,UTILITY,False,EUW1_5615401909,Leona
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-15 23:02:12,BOTTOM,UTILITY,False,EUW1_5611487725,Rakan
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-15 22:12:08,BOTTOM,UTILITY,True,EUW1_5611450480,Rakan
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-15 21:29:44,BOTTOM,UTILITY,True,EUW1_5611372990,Rakan
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-15 20:49:21,BOTTOM,BOTTOM,False,EUW1_5611265476,Draven
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-15 20:21:51,NONE,UTILITY,False,EUW1_5611180023,Zoe
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-15 11:30:41,BOTTOM,UTILITY,False,EUW1_5610454859,Zoe
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-14 23:24:21,BOTTOM,UTILITY,False,EUW1_5609840650,Zoe
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-14 22:37:59,BOTTOM,BOTTOM,False,EUW1_5609714517,Lucian
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-14 21:48:17,BOTTOM,UTILITY,False,EUW1_5609567597,Zoe
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-13 23:09:01,MIDDLE,UTILITY,True,EUW1_5607969526,Nami
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-13 22:25:37,NONE,UTILITY,True,EUW1_5607953036,Nami
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-13 21:41:10,MIDDLE,UTILITY,False,EUW1_5607835231,Senna
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-13 20:48:29,BOTTOM,UTILITY,True,EUW1_5607724345,Zoe
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-13 20:17:41,BOTTOM,BOTTOM,False,EUW1_5607637438,Kaisa
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-13 19:35:51,BOTTOM,BOTTOM,False,EUW1_5607568263,Kaisa
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-13 12:51:02,BOTTOM,UTILITY,True,EUW1_5606980204,Thresh
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-13 11:57:32,BOTTOM,UTILITY,False,EUW1_5606975583,Thresh
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-12 23:35:15,BOTTOM,UTILITY,True,EUW1_5606651315,Poppy
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-12 22:49:43,BOTTOM,UTILITY,True,EUW1_5606575189,Senna
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-12 22:09:11,MIDDLE,UTILITY,False,EUW1_5606448329,Thresh
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-12 11:07:47,BOTTOM,UTILITY,False,EUW1_5605033878,Lux
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-11 22:07:16,BOTTOM,BOTTOM,True,EUW1_5604368671,Lucian
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-11 21:00:53,BOTTOM,UTILITY,True,EUW1_5604314967,Nami
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-11 19:37:44,BOTTOM,UTILITY,False,EUW1_5604110081,Senna
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-10 21:14:45,BOTTOM,BOTTOM,True,EUW1_5602316958,Lucian
sOvO1YikMe6gFQ9Fx3utgFboS3NlfVBPvsN0wbsAIDCIVCnChrWQ0eAHfWHyFOavs2e9mJ05snsn6g,2021-12-10 20:36:03,BOTTOM,BOTTOM,False,EUW1_5602238967,Caitlyn
