Target Champ,Enemy 1,Enemy 2,Enemy 3,Enemy 4,Enemy 5,Item 1,Item 2,Item 3,Item 4,Item 5,Item 6,Player puuid,Match ID,Date added,Patch
Sett,Vayne,JarvanIV,Singed,Cassiopeia,Yuumi,6631,3044,1028,1037,0,3111,ORHi_BZ0A0g9u1TgLozPoruy6zxiMNcS-8blIqD7i9CKmMlks5Lt5WmtMOQgbXz7qw7wXvc2VivRpg,KR_5736634088,05/02/2022,12.3
Sett,Gangplank,XinZhao,Sylas,Ezreal,Lulu,6631,3053,1037,0,0,3047,ORHi_BZ0A0g9u1TgLozPoruy6zxiMNcS-8blIqD7i9CKmMlks5Lt5WmtMOQgbXz7qw7wXvc2VivRpg,KR_5736518673,05/02/2022,12.3
Sett,Riven,Diana,Jayce,Jhin,Karma,6029,1028,2003,1054,3051,1001,ORHi_BZ0A0g9u1TgLozPoruy6zxiMNcS-8blIqD7i9CKmMlks5Lt5WmtMOQgbXz7qw7wXvc2VivRpg,KR_5735082359,05/02/2022,12.3
Sett,Akali,Diana,Tryndamere,Lulu,Jhin,6631,3053,1011,1054,3076,3111,ORHi_BZ0A0g9u1TgLozPoruy6zxiMNcS-8blIqD7i9CKmMlks5Lt5WmtMOQgbXz7qw7wXvc2VivRpg,KR_5734167808,05/02/2022,12.3
Sett,Graves,Gwen,Nunu,Vayne,Lulu,6631,0,0,0,1054,3047,ORHi_BZ0A0g9u1TgLozPoruy6zxiMNcS-8blIqD7i9CKmMlks5Lt5WmtMOQgbXz7qw7wXvc2VivRpg,KR_5734233806,05/02/2022,12.3
Sett,Kennen,Hecarim,Graves,Jhin,Soraka,6631,3053,3748,3742,1054,3111,ORHi_BZ0A0g9u1TgLozPoruy6zxiMNcS-8blIqD7i9CKmMlks5Lt5WmtMOQgbXz7qw7wXvc2VivRpg,KR_5734020893,05/02/2022,12.3
Sett,Gangplank,Diana,Yasuo,Ezreal,Karma,6631,3053,2421,1011,3047,3748,ORHi_BZ0A0g9u1TgLozPoruy6zxiMNcS-8blIqD7i9CKmMlks5Lt5WmtMOQgbXz7qw7wXvc2VivRpg,KR_5733852767,05/02/2022,12.3
Sett,Irelia,Ekko,Graves,Caitlyn,Lux,6631,3053,3077,1011,3111,1028,ORHi_BZ0A0g9u1TgLozPoruy6zxiMNcS-8blIqD7i9CKmMlks5Lt5WmtMOQgbXz7qw7wXvc2VivRpg,KR_5733797160,05/02/2022,12.3
Sett,Kennen,JarvanIV,Malzahar,Zeri,Zac,6631,3053,0,0,0,3111,ORHi_BZ0A0g9u1TgLozPoruy6zxiMNcS-8blIqD7i9CKmMlks5Lt5WmtMOQgbXz7qw7wXvc2VivRpg,KR_5730227956,05/02/2022,12.2
Sett,Gragas,Viego,Lucian,Ezreal,Xerath,6631,3053,0,1011,3077,3111,ORHi_BZ0A0g9u1TgLozPoruy6zxiMNcS-8blIqD7i9CKmMlks5Lt5WmtMOQgbXz7qw7wXvc2VivRpg,KR_5730220492,05/02/2022,12.2
Sett,Akali,Vi,Nunu,Jinx,Lulu,6631,3077,3053,1054,1011,3111,ORHi_BZ0A0g9u1TgLozPoruy6zxiMNcS-8blIqD7i9CKmMlks5Lt5WmtMOQgbXz7qw7wXvc2VivRpg,KR_5726945381,05/02/2022,12.2
Sett,Gangplank,Nidalee,Lissandra,Jinx,Lulu,6631,3053,0,3748,3075,3111,ORHi_BZ0A0g9u1TgLozPoruy6zxiMNcS-8blIqD7i9CKmMlks5Lt5WmtMOQgbXz7qw7wXvc2VivRpg,KR_5725018892,05/02/2022,12.2
Sett,Yasuo,Diana,Malphite,Jinx,Thresh,6631,1028,2003,1054,3111,1028,ORHi_BZ0A0g9u1TgLozPoruy6zxiMNcS-8blIqD7i9CKmMlks5Lt5WmtMOQgbXz7qw7wXvc2VivRpg,KR_5724955081,05/02/2022,12.2
Sett,Graves,Taliyah,Irelia,Jinx,FiddleSticks,1054,2003,0,0,0,0,ORHi_BZ0A0g9u1TgLozPoruy6zxiMNcS-8blIqD7i9CKmMlks5Lt5WmtMOQgbXz7qw7wXvc2VivRpg,KR_5724981966,05/02/2022,12.2
Sett,Gwen,Taliyah,Qiyana,Jinx,Thresh,3047,6630,0,3065,3075,3053,ORHi_BZ0A0g9u1TgLozPoruy6zxiMNcS-8blIqD7i9CKmMlks5Lt5WmtMOQgbXz7qw7wXvc2VivRpg,KR_5724020875,05/02/2022,12.2
Sett,Graves,Diana,Viktor,Zeri,Rakan,3857,3742,0,0,0,3009,ORHi_BZ0A0g9u1TgLozPoruy6zxiMNcS-8blIqD7i9CKmMlks5Lt5WmtMOQgbXz7qw7wXvc2VivRpg,KR_5723743298,05/02/2022,12.2
Sett,Ryze,Zed,Viktor,Jhin,Yuumi,1054,2003,0,0,0,0,ORHi_BZ0A0g9u1TgLozPoruy6zxiMNcS-8blIqD7i9CKmMlks5Lt5WmtMOQgbXz7qw7wXvc2VivRpg,KR_5723599898,05/02/2022,12.2
Sett,Illaoi,Viego,Leblanc,Caitlyn,Yuumi,6631,3053,0,0,1054,3111,ORHi_BZ0A0g9u1TgLozPoruy6zxiMNcS-8blIqD7i9CKmMlks5Lt5WmtMOQgbXz7qw7wXvc2VivRpg,KR_5721862932,05/02/2022,12.2
Sett,Fiora,JarvanIV,Zoe,Caitlyn,Lux,6631,0,0,0,0,1001,ORHi_BZ0A0g9u1TgLozPoruy6zxiMNcS-8blIqD7i9CKmMlks5Lt5WmtMOQgbXz7qw7wXvc2VivRpg,KR_5721591395,05/02/2022,12.2
Sett,Kled,Akshan,Malzahar,Xayah,Rakan,6631,3053,1011,0,3111,1054,ORHi_BZ0A0g9u1TgLozPoruy6zxiMNcS-8blIqD7i9CKmMlks5Lt5WmtMOQgbXz7qw7wXvc2VivRpg,KR_5721514539,05/02/2022,12.2
