Target Champ,Enemy 1,Enemy 2,Enemy 3,Enemy 4,Enemy 5,Item 1,Item 2,Item 3,Item 4,Item 5,Item 6,Player puuid,Match ID,Date added
Sett,Renekton,Nidalee,Talon,Jinx,Nautilus,Doran's Blade,Ironspike Whip,no item,Phage,Plated Steelcaps,no item,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5716658899,04/02/2022
Sett,Singed,Talon,Ekko,Jhin,Karma,Doran's Shield,Stridebreaker,no item,no item,no item,Mercury's Treads,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5716690438,04/02/2022
Sett,Gwen,Graves,Anivia,Caitlyn,Lux,Doran's Blade,Stridebreaker,Mercury's Treads,Phage,Pickaxe,Ruby Crystal,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5716594203,04/02/2022
Sett,Aatrox,Diana,Sylas,Vayne,Lulu,Doran's Blade,Stridebreaker,Plated Steelcaps,Pickaxe,Control Ward,Long Sword,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5716484859,04/02/2022
Sett,Gangplank,LeeSin,Zoe,Lucian,Lulu,Plated Steelcaps,Stridebreaker,Sterak's Gage,Control Ward,Bramble Vest,Ruby Crystal,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5716237547,04/02/2022
Sett,Gnar,Shaco,Sylas,Lucian,Lulu,no item,Goredrinker,Phage,Bramble Vest,Plated Steelcaps,Ruby Crystal,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5716213004,04/02/2022
Sett,Gragas,Kindred,Syndra,Zeri,Thresh,Doran's Shield,Stridebreaker,Plated Steelcaps,Sterak's Gage,Tiamat,no item,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5716028416,04/02/2022
Sett,Jayce,Nidalee,Ekko,Aphelios,Blitzcrank,Doran's Shield,Stridebreaker,Ruby Crystal,Plated Steelcaps,no item,no item,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5716063678,04/02/2022
Sett,Camille,Gwen,Corki,Caitlyn,Karma,Stopwatch,Stridebreaker,Mercury's Treads,Sterak's Gage,no item,Control Ward,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5715879410,04/02/2022
Sett,Fiora,Kayn,TwistedFate,Caitlyn,Lux,Doran's Blade,Stridebreaker,Mercury's Treads,Sterak's Gage,Tiamat,Ruby Crystal,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5715876011,04/02/2022
Sett,Aatrox,Zac,Yone,Ezreal,Janna,Doran's Blade,Goredrinker,Plated Steelcaps,Sterak's Gage,Bramble Vest,Ruby Crystal,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5715862151,04/02/2022
Sett,Poppy,Gwen,Vex,Jhin,Nautilus,Doran's Blade,Goredrinker,Sterak's Gage,Titanic Hydra,Mercury's Treads,Control Ward,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5715669443,04/02/2022
Sett,Garen,Nidalee,Yasuo,Jhin,Blitzcrank,Doran's Blade,Stridebreaker,Sterak's Gage,Plated Steelcaps,Titanic Hydra,Kindlegem,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5715732673,04/02/2022
Sett,Tryndamere,RekSai,Galio,Aphelios,Maokai,Doran's Blade,Goredrinker,Mercury's Treads,Tiamat,Sterak's Gage,Giant's Belt,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5715710241,04/02/2022
Sett,Skarner,Graves,TwistedFate,Jhin,Senna,Doran's Blade,Stridebreaker,Stopwatch,Plated Steelcaps,Sterak's Gage,Titanic Hydra,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5715588219,04/02/2022
Sett,Vladimir,Vi,Irelia,Zeri,Braum,Sterak's Gage,Goredrinker,Plated Steelcaps,Tiamat,Giant's Belt,no item,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5714865130,04/02/2022
Sett,Kled,Graves,Neeko,Jinx,Thresh,Doran's Blade,Goredrinker,Sterak's Gage,Plated Steelcaps,no item,no item,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5714817211,04/02/2022
Sett,Tryndamere,Elise,Akshan,Lucian,Pyke,Sterak's Gage,Stridebreaker,Broken Stopwatch,Plated Steelcaps,Titanic Hydra,no item,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5714751191,04/02/2022
Sett,Tryndamere,Evelynn,Anivia,Zeri,Nami,Sterak's Gage,Stridebreaker,Control Ward,Mercury's Treads,no item,no item,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5714564186,04/02/2022
Sett,Jayce,FiddleSticks,Orianna,Kaisa,Leona,Sterak's Gage,Stridebreaker,Mercury's Treads,Force of Nature,Giant's Belt,no item,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5714377460,04/02/2022
Sett,Fiora,JarvanIV,Corki,Jinx,Pyke,Doran's Blade,Goredrinker,Thornmail,Spectre's Cowl,Plated Steelcaps,Sterak's Gage,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5714333424,04/02/2022
Sett,Kennen,RekSai,Annie,Ezreal,Karma,Doran's Shield,Stridebreaker,Mercury's Treads,Sterak's Gage,Ruby Crystal,Control Ward,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5714208878,04/02/2022
Sett,Jax,Graves,Corki,Caitlyn,Morgana,Doran's Blade,Stridebreaker,Plated Steelcaps,Sterak's Gage,Tiamat,Bramble Vest,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5714214392,04/02/2022
Sett,Rengar,Hecarim,Kassadin,Jhin,Soraka,Doran's Blade,Goredrinker,no item,Boots,no item,no item,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5710581038,04/02/2022
Sett,Gwen,RekSai,Syndra,Jhin,Sona,Doran's Blade,Goredrinker,Mercury's Treads,Pickaxe,Phage,Ruby Crystal,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5710485416,04/02/2022
Sett,Volibear,Diana,Zed,Kaisa,Maokai,Gargoyle Stoneplate,Goredrinker,Guardian Angel,Mercury's Treads,Spirit Visage,Sterak's Gage,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5710436385,04/02/2022
Sett,Kennen,Poppy,Viktor,Jinx,Gragas,Refillable Potion,Stridebreaker,Mercury's Treads,Doran's Shield,Sterak's Gage,Null-Magic Mantle,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5710249082,04/02/2022
Sett,Jax,LeeSin,Rumble,Jhin,Lux,Plated Steelcaps,Goredrinker,Sterak's Gage,Thornmail,Titanic Hydra,Kindlegem,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5710260713,04/02/2022
Sett,Gwen,Zed,Yasuo,Jhin,Seraphine,Thornmail,Goredrinker,Plated Steelcaps,Sterak's Gage,Spectre's Cowl,no item,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5709941834,04/02/2022
Sett,Fiora,JarvanIV,Sylas,Ezreal,Karma,Doran's Blade,Goredrinker,Bramble Vest,Phage,Plated Steelcaps,Ruby Crystal,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5709865057,04/02/2022
Sett,Riven,Shaco,Yasuo,Kaisa,Nautilus,Black Cleaver,Goredrinker,Plated Steelcaps,Sterak's Gage,no item,no item,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5708784777,04/02/2022
Sett,Renekton,Nunu,Malzahar,Draven,Thresh,Doran's Blade,Goredrinker,Plated Steelcaps,Phage,Control Ward,Pickaxe,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5708408593,04/02/2022
Sett,Viktor,Viego,Sylas,Ezreal,Karma,Titanic Hydra,Goredrinker,Mercury's Treads,Sterak's Gage,Executioner's Calling,Control Ward,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5708355631,04/02/2022
Sett,MonkeyKing,Nidalee,Renekton,Ezreal,Janna,Doran's Shield,Goredrinker,Plated Steelcaps,Control Ward,no item,no item,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5708249106,04/02/2022
Sett,Fiora,XinZhao,Syndra,Ezreal,Senna,Doran's Blade,Goredrinker,Plated Steelcaps,Ruby Crystal,no item,no item,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5708243114,04/02/2022
Sett,Yone,LeeSin,TwistedFate,Jhin,Karma,Sterak's Gage,Stridebreaker,Titanic Hydra,Thornmail,Plated Steelcaps,B. F. Sword,t7W0w8YT3RBZg2_EYdEp3dVzURJlIIQsSRNFib1vz9ktOWWokmzAOXQToEaIXHl4y9YFcBimBlcBQg,KR_5707828473,04/02/2022
Sett,Akali,Taliyah,Yone,Ezreal,MonkeyKing,no item,Goredrinker,Anathema's Chains,Phage,Ruby Crystal,Pickaxe,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5721318088,04/02/2022
Sett,Jayce,Kindred,Ryze,Vayne,Lulu,Refillable Potion,Stridebreaker,Plated Steelcaps,Serpent's Fang,Serrated Dirk,Ruby Crystal,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5717786336,04/02/2022
Sett,Akshan,Elise,Kayle,Ezreal,Karma,Plated Steelcaps,Stridebreaker,no item,no item,no item,no item,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5717812662,04/02/2022
Sett,Vayne,RekSai,Rumble,Ezreal,Karma,Guardian Angel,Stridebreaker,Serrated Dirk,Boots of Swiftness,Edge of Night,Serpent's Fang,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5717687717,04/02/2022
Sett,Kayle,Viego,Irelia,Samira,Blitzcrank,Hullbreaker,Goredrinker,Dead Man's Plate,Plated Steelcaps,Sterak's Gage,no item,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5717712747,04/02/2022
Sett,Camille,Diana,Vex,Kindred,Lulu,Divine Sunderer,Stopwatch,no item,Plated Steelcaps,Sterak's Gage,Blade of The Ruined King,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5717589413,04/02/2022
Sett,Renekton,Kindred,Akali,Veigar,Karma,Divine Sunderer,Chempunk Chainsword,Sterak's Gage,Caulfield's Warhammer,Pickaxe,Plated Steelcaps,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5717576227,04/02/2022
Sett,Fiora,Nidalee,Zed,Ezreal,Galio,Divine Sunderer,Hullbreaker,Guardian Angel,Plated Steelcaps,Sterak's Gage,Blade of The Ruined King,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5717612638,04/02/2022
Sett,Renekton,MonkeyKing,Sylas,Ezreal,Blitzcrank,Plated Steelcaps,Goredrinker,Refillable Potion,Bramble Vest,no item,no item,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5716730592,04/02/2022
Sett,Poppy,Ekko,Talon,Jinx,TahmKench,Total Biscuit of Everlasting Will,Goredrinker,Refillable Potion,Phage,Ruby Crystal,Plated Steelcaps,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5716629251,04/02/2022
Sett,Kled,Hecarim,Leblanc,Ezreal,Rakan,Winged Moonplate,Goredrinker,no item,Plated Steelcaps,Death's Dance,Sterak's Gage,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5716459762,04/02/2022
Sett,Viktor,Poppy,Katarina,Jinx,Lulu,Mercury's Treads,Ironspike Whip,Refillable Potion,Hearthbound Axe,no item,Ruby Crystal,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5715659913,04/02/2022
Sett,Sylas,LeeSin,Garen,Samira,Senna,Anathema's Chains,Ironspike Whip,Refillable Potion,Phage,no item,no item,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5715677309,04/02/2022
Sett,Gwen,RekSai,Lulu,Kindred,Blitzcrank,Death's Dance,Goredrinker,Anathema's Chains,Ionian Boots of Lucidity,Bramble Vest,Phage,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5715702764,04/02/2022
Sett,Graves,Karthus,Kindred,Jhin,Zilean,Pauldrons of Whiterock,Shurelya's Battlesong,Kindlegem,Boots of Swiftness,Dead Man's Plate,Force of Nature,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5715629229,04/02/2022
Sett,Renekton,Poppy,Syndra,Cassiopeia,Zilean,Force of Nature,Goredrinker,Plated Steelcaps,Bramble Vest,Long Sword,no item,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5715568270,04/02/2022
Sett,Fiora,LeeSin,Ekko,Caitlyn,Karma,Divine Sunderer,Blade of The Ruined King,Bramble Vest,no item,no item,Plated Steelcaps,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5715576616,04/02/2022
Sett,Corki,Talon,Zed,Kaisa,Thresh,Refillable Potion,Goredrinker,Phage,Hullbreaker,Ruby Crystal,Boots,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5715603319,04/02/2022
Sett,Darius,Viego,Corki,Caitlyn,Karma,Divine Sunderer,Refillable Potion,Anathema's Chains,Ionian Boots of Lucidity,Bramble Vest,Phage,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5715562118,04/02/2022
Sett,Riven,Zed,Syndra,Samira,Zac,Sterak's Gage,Goredrinker,Tiamat,Plated Steelcaps,Null-Magic Mantle,Giant's Belt,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5714227750,04/02/2022
Sett,Fiora,Trundle,Sylas,Kaisa,Rakan,no item,Refillable Potion,Bramble Vest,Plated Steelcaps,no item,Divine Sunderer,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5714118293,04/02/2022
Sett,Vayne,Skarner,TwistedFate,Jhin,Leona,Control Ward,Stridebreaker,Refillable Potion,Winged Moonplate,Serrated Dirk,Boots of Swiftness,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5714144407,04/02/2022
Sett,Renekton,Olaf,Veigar,Ezreal,Shen,Bramble Vest,Ironspike Whip,Refillable Potion,Plated Steelcaps,Ruby Crystal,Phage,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5713967573,04/02/2022
Sett,Camille,LeeSin,Ryze,Caitlyn,Rakan,Pauldrons of Whiterock,Shurelya's Battlesong,Forbidden Idol,Boots of Swiftness,Force of Nature,Kindlegem,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5714002010,04/02/2022
Sett,Gangplank,Nidalee,Aphelios,Corki,Nautilus,Frostfire Gauntlet,Null-Magic Mantle,Boots,Doran's Shield,Bramble Vest,Sterak's Gage,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5713862679,04/02/2022
Sett,Kayle,Sejuani,Katarina,Ezreal,Lulu,Hullbreaker,Phage,no item,Boots of Swiftness,no item,no item,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5713789981,04/02/2022
Sett,Katarina,XinZhao,Tristana,Vayne,Pyke,Refillable Potion,Stridebreaker,Serpent's Fang,Edge of Night,no item,Plated Steelcaps,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5713791653,04/02/2022
Sett,Sion,LeeSin,Xerath,Vayne,Shen,Hullbreaker,no item,Boots,no item,no item,no item,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5713750840,04/02/2022
Sett,Teemo,JarvanIV,Galio,Samira,Leona,no item,Refillable Potion,no item,Mercury's Treads,Hearthbound Axe,Hullbreaker,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5713688963,04/02/2022
Sett,Sejuani,Evelynn,Yone,Jinx,Thresh,Refillable Potion,Tiamat,Trinity Force,Hullbreaker,Boots,no item,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5713687279,04/02/2022
Sett,Renekton,Nidalee,TwistedFate,Aphelios,Thresh,Sterak's Gage,Goredrinker,Null-Magic Mantle,no item,Boots,Bramble Vest,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5710535574,04/02/2022
Sett,Viktor,Kindred,Akshan,Ezreal,Soraka,Sheen,Refillable Potion,Dagger,Boots of Swiftness,no item,Hullbreaker,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5710277557,04/02/2022
Sett,Vayne,Udyr,Leblanc,Lucian,Blitzcrank,Serpent's Fang,Stridebreaker,Ruby Crystal,Boots of Swiftness,Serrated Dirk,Bramble Vest,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5709851033,04/02/2022
Sett,Akshan,Kindred,Leblanc,Caitlyn,Zilean,Pauldrons of Whiterock,Shurelya's Battlesong,Force of Nature,Boots of Swiftness,no item,no item,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5709681099,04/02/2022
Sett,Aatrox,LeeSin,Galio,Aphelios,Janna,Null-Magic Mantle,Refillable Potion,Plated Steelcaps,Bramble Vest,Sterak's Gage,Divine Sunderer,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5709664099,04/02/2022
Sett,Jayce,LeeSin,Yasuo,Vayne,Soraka,Refillable Potion,Goredrinker,Plated Steelcaps,Phage,Pickaxe,Hullbreaker,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5709569095,04/02/2022
Sett,Jax,LeeSin,Kassadin,Lucian,Nami,Anathema's Chains,Refillable Potion,Dead Man's Plate,Ionian Boots of Lucidity,Ruby Crystal,no item,UL1aOQ50UAjaNHtAnaJe9mgcfv1sX7Nfn0gazeAHAPZqk6yX6UllB79WNkC68CJlZoVNGaByjEV2LQ,KR_5709530494,04/02/2022
Sett,Viktor,Hecarim,Yone,Jinx,Sylas,Ironspike Whip,Boots of Swiftness,Refillable Potion,Doran's Shield,Dagger,Long Sword,cD_pt2MCymuspdVGelOrK5X9o9Eos5pRmnmBGuBZCoGwhp2hr7sOoU9Fxvj_2BTEWxVQKrNH3LDpCA,KR_5730825349,04/02/2022
Sett,Jax,Nidalee,Qiyana,Lucian,Alistar,Stridebreaker,Sterak's Gage,Plated Steelcaps,no item,no item,no item,cD_pt2MCymuspdVGelOrK5X9o9Eos5pRmnmBGuBZCoGwhp2hr7sOoU9Fxvj_2BTEWxVQKrNH3LDpCA,KR_5730800515,04/02/2022
Sett,Kennen,LeeSin,Graves,Ashe,Blitzcrank,Stridebreaker,Dead Man's Plate,no item,Sterak's Gage,Mercury's Treads,Doran's Shield,cD_pt2MCymuspdVGelOrK5X9o9Eos5pRmnmBGuBZCoGwhp2hr7sOoU9Fxvj_2BTEWxVQKrNH3LDpCA,KR_5730607683,04/02/2022
Sett,Volibear,LeeSin,TwistedFate,Ezreal,Karma,Stridebreaker,Bramble Vest,no item,Plated Steelcaps,no item,Doran's Shield,cD_pt2MCymuspdVGelOrK5X9o9Eos5pRmnmBGuBZCoGwhp2hr7sOoU9Fxvj_2BTEWxVQKrNH3LDpCA,KR_5730488960,04/02/2022
Sett,Tristana,Trundle,Akali,Jhin,Bard,Stridebreaker,Pickaxe,Sterak's Gage,Plated Steelcaps,Giant's Belt,Ruby Crystal,cD_pt2MCymuspdVGelOrK5X9o9Eos5pRmnmBGuBZCoGwhp2hr7sOoU9Fxvj_2BTEWxVQKrNH3LDpCA,KR_5730349397,04/02/2022
Sett,Gragas,LeeSin,Anivia,Samira,Leona,Stridebreaker,Ruby Crystal,Sterak's Gage,Titanic Hydra,no item,Mercury's Treads,cD_pt2MCymuspdVGelOrK5X9o9Eos5pRmnmBGuBZCoGwhp2hr7sOoU9Fxvj_2BTEWxVQKrNH3LDpCA,KR_5730282312,04/02/2022
Sett,Kled,Gwen,Galio,Jinx,Lulu,Goredrinker,Plated Steelcaps,Long Sword,Doran's Shield,Ruby Crystal,no item,cD_pt2MCymuspdVGelOrK5X9o9Eos5pRmnmBGuBZCoGwhp2hr7sOoU9Fxvj_2BTEWxVQKrNH3LDpCA,KR_5730167525,04/02/2022
Sett,Malphite,Kindred,Leblanc,Zeri,Leona,Stridebreaker,Control Ward,Sterak's Gage,Mercury's Treads,Pickaxe,Ruby Crystal,cD_pt2MCymuspdVGelOrK5X9o9Eos5pRmnmBGuBZCoGwhp2hr7sOoU9Fxvj_2BTEWxVQKrNH3LDpCA,KR_5730085797,04/02/2022
Sett,Graves,Nunu,Tryndamere,Jhin,Janna,Stridebreaker,Randuin's Omen,Doran's Shield,Sterak's Gage,Plated Steelcaps,no item,cD_pt2MCymuspdVGelOrK5X9o9Eos5pRmnmBGuBZCoGwhp2hr7sOoU9Fxvj_2BTEWxVQKrNH3LDpCA,KR_5728000994,04/02/2022
Sett,Zilean,Rengar,Yone,Jinx,Pyke,Stridebreaker,Boots of Swiftness,no item,Refillable Potion,Doran's Shield,no item,cD_pt2MCymuspdVGelOrK5X9o9Eos5pRmnmBGuBZCoGwhp2hr7sOoU9Fxvj_2BTEWxVQKrNH3LDpCA,KR_5725757194,04/02/2022
Sett,Renekton,Diana,Zed,Jinx,Lulu,Stridebreaker,Plated Steelcaps,Doran's Shield,Long Sword,Ruby Crystal,no item,cD_pt2MCymuspdVGelOrK5X9o9Eos5pRmnmBGuBZCoGwhp2hr7sOoU9Fxvj_2BTEWxVQKrNH3LDpCA,KR_5725529506,04/02/2022
